case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-iqa-pass-088,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-6fdc3d2d9390,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-089,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-f21b5436fe03,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-090,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-260d2ea3e827,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-091,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-f5c92063b9f9,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-092,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-539216c197ba,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-093,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-4a33acbf9d3a,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-094,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-aa5458d0aec6,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-095,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-de449b51c8c5,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-096,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-2fdcfee9d401,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-097,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-7a1764cde250,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-098,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-3b134e28c017,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-099,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-578f38d6df39,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-100,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-d76697114a22,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-101,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-606f287dcc33,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-102,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-1253764bbd0f,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-103,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-da8f48a2b6c6,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-104,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-3a5fb2f61ecb,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-105,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-b0c4193ba7ae,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-106,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,VALIDATION,lg-739d57a4dd1e,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-107,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-148dcee9455b,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-108,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-d2e2217b2f76,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-109,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-e555d8e9c0cf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-pass-110,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,insuranceqa,supported_answer_with_citation,CALIBRATION,lg-fa7e632c620b,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-iqa-fail-001,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-a489a05f62b0,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-002,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-74314ded45d1,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-003,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,VALIDATION,lg-d1676baf7624,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-004,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,CALIBRATION,lg-46f8b30126ae,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-005,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,CALIBRATION,lg-f4013c68ca9c,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-006,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-ced6d6171b50,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-007,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,CALIBRATION,lg-2772e43051a7,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-008,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-997ccac81852,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-009,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,VALIDATION,lg-0d9016c6778e,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-010,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-4894bbbcb52c,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-011,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-e4f6d0dc5640,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-012,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,CALIBRATION,lg-158b32e48f1c,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-013,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,LOCKED_HOLDOUT_CANDIDATE,lg-e06506497dd1,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-014,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,VALIDATION,lg-e5fbc46753a2,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-015,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,VALIDATION,lg-cff2a6820ea7,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-016,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,VALIDATION,lg-893eea51aa5f,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
ext-iqa-fail-017,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,insuranceqa,answer_from_distractor_document,CALIBRATION,lg-6b9a823da657,[],True,True,True,True,,True,1,semantic_collision_possible_in_constructed_negative,False,weak_label_quality_v1
